source,target,tgt_lng
太空律动纹章,Űrzúzda embléma,hu
太空律動,Űrzúzda,hu
太空律動徽章,Űrzúzda embléma,hu
失去联络,Lekésett csatlakozás,hu
契約殺手,Bérgyilkos,hu
奢侈品订购,Luxus előfizetés,hu
奢华订阅,Luxus előfizetés,hu
奥恩,Ornn,hu
奥术 维克特式胜利,Arcane Vidor Viktor,hu
奥瑞利安·索尔,Aurelion Sol,hu
奥瑞利安·索尔的恩赐,Aurelion Sol áldása,hu
奧術：維克特必勝,Arcane Vidor Viktor,hu
女武神的祝福,A gyűjtögető adománya,hu
女神の涙,Istennő könnycseppje,hu
女神之泪,Istennő könnycseppje,hu
女神之淚,Istennő könnycseppje,hu
好きなだけ泣くがいい,Könnyek patakja,hu
好战者的恩赐,A gyűjtögető adománya,hu
好战者铠甲,Warmog vértje,hu
好戰者鎧甲,Warmog vértje,hu
好运姐,Miss Fortune,hu
好运手套,Szerencsés kesztyű,hu
好運姐,Miss Fortune,hu
好運手套,Szerencsés kesztyű,hu
娑娜,Sona,hu
娜米,Nami,hu
娜美,Nami,hu
存心失利,Betervezett veszteség,hu
孤身铁铠,Egyéni vért,hu
宇宙の再起,Kozmikus újraindítás,hu
宇宙大爆炸,A Nagy Bumm,hu
宇宙重启,Kozmikus újraindítás,hu
宇宙重啟,Kozmikus újraindítás,hu
守望者之友,A gondviselő barátja,hu
守望者的盟友,A gondviselő barátja,hu
宝宝学院,Korai tanulságok,hu
宝探し,Kincsvadászat,hu
宝石手套,Drágaköves kesztyű,hu
寂静法衣,A mozdulatlanság leple,hu
寂靜法衣,A mozdulatlanság leple,hu
密银黎明,Ezüsttóvári hajnal,hu
寶石手套,Drágaköves kesztyű,hu
对冲基金,Fedezeti alap,hu
寻宝,Kincsvadászat,hu
寻宝之旅,Kincsvadászat,hu
导能者,Fókusz,hu
导能者模式,Fókusz mód,hu
專打後期,A végjáték szakértője,hu
尋寶遊戲,Kincsvadászat,hu
導き手,Pásztor,hu
導き手の紋章,Pásztor embléma,hu
小さくても強烈,"Kicsi, de halálos",hu
小さな仲間たち,Apró cimborák,hu
小さな巨人,Apró titánok,hu
小さな福袋,Kis zsákbamacska,hu
小伙伴,Apró cimborák,hu
小偷小摸,Lenyúlás,hu
小型惊喜包,Kis zsákbamacska,hu
小型禮包,Kis zsákbamacska,hu
小小伙伴,Apró cimborák,hu
小小夥伴,Apró cimborák,hu
小小大英雄,Apró titánok,hu
小小泰坦,A legapróbb titán,hu
小小福袋,Kis zsákbamacska,hu
小巧但致命,"Kicsi, de halálos",hu
小巨人,Apró titánok,hu
小木灵,Énkike,hu
小米普,Énkike,hu
小而致命,"Kicsi, de halálos",hu
就差你一個,Lekésett csatlakozás,hu
尺寸至上,A méret a lényeg,hu
尺有所短、寸有所长,A méret a lényeg,hu
峡谷迅捷蟹,Suhanó sutyerák,hu
崇高の冒険,Magasztos kaland,hu
崇高冒险,Magasztos kaland,hu
崔斯特,Twisted Fate,hu
巧みなクラフト,Barkácsolt barkácsolás,hu
巨人の誓い,A titán elszántsága,hu
巨人之力,Hatalmas és erős,hu
巨人杀手,Óriásölő,hu
巨人殺手,Óriásölő,hu
巨人腰带,Az óriás öve,hu
巨人腰帶,Az óriás öve,hu
巨型九头蛇,Titánhidra,hu
巨型魔棒,Feleslegesen nagy pálca,hu
巨大強悍,Hatalmas és erős,hu
巨龙之爪,Sárkánykarom,hu
巫妖之祸,Félholt csapás,hu
巫妖之禍,Félholt csapás,hu
巴德,Bard,hu
巴龍巢穴,Baron verme,hu
巴龙幻域,Baron verme,hu
布蕾尔,Briar,hu
布蕾爾,Briar,hu
布里茨,Blitzcrank,hu
帽子ジュース,Az erő itala,hu
帽子饮品,Az erő itala,hu
帽帽果汁,Az erő itala,hu
平底鍋,Serpenyő,hu
平底锅,Serpenyő,hu
并肩作战,Egységben az erő,hu
幸存者,Túlélő,hu
幸运手套,Szerencsés kesztyű,hu
幻灵战队,Lélek,hu
幻灵战队纹章,Lélek embléma,hu
幻灵指挥官,Lélekparancsnok,hu
幽冥煞星,Sötét csillag,hu
幽冥煞星徽章,Sötét csillag embléma,hu
幽魂弯刀,Túlvilági szablya,hu
広がる根,Szerteágazó gyökerek,hu
庇護者のお供,A gondviselő barátja,hu
库奇,Corki,hu
应急护甲,Rögtönzött páncél,hu
应急护盾,Narratív védelem,hu
庫奇,Corki,hu
建立團隊,Csapatépítés,hu
开摆,Inaktivitás,hu
异类,Bajkeverők,hu
弓の誓い,Rendelkezz az íjammal,hu
強制中離,Inaktivitás,hu
強力投入,Elköteleződés,hu
強化包,Kártyacsomag,hu
强制中离,Inaktivitás,hu
强化之能量,Fokozott erő,hu
强大机甲,A Masszív mecha,hu
强袭者的链枷,Lecsapó buzogány,hu
当头棒喝！,Paff!,hu
影の操り人形,Árnybáb,hu
影子木偶,Árnybáb,hu
影忍煞星：劫,Megszálló Zed,hu
征战之路,Hadiösvény,hu
待つ価値あり,Megéri a várakozást,hu
後排藍圖,Hátsó vonal tervrajza,hu
後衛の設計図,Hátsó vonal tervrajza,hu
復仇,Megtorlás,hu
復刻師,Másoló,hu
復刻師模式,Másoló mód,hu
復活祝福,A feltámadás áldása,hu
循序漸進,Csapatépítés,hu
微光龍鱗精粹,Csillámpikkely-esszencia,hu
微光龙鳞精萃,Csillámpikkely-esszencia,hu
心之抗防,Acélszív,hu
心之钢,Acélszív,hu
心身統御のペンダント,Ösztönző medál,hu
忍耐の美徳,Türelem rózsát terem,hu
忍耐是美德,Türelem rózsát terem,hu
快速入门,Lendületes kezdés,hu
思惑買い,Hosszú távú befektetés,hu
思緒清晰,Tiszta elme,hu
思緒雜亂,Zsúfolt elme,hu
思绪杂乱,Zsúfolt elme,hu
思绪清晰,Tiszta elme,hu
怪しげなトレンチコート,Gyanús ballonkabát,hu
怪咖集合,Bajkeverők,hu
恶意变现,Könyörtelen költség,hu
恶意货币化,Könyörtelen költség,hu
恶意软件矩阵,Vírusmátrix,hu
恶火小斧,Pokoli csatabárd,hu
恶鲨火箭,Halszálka,hu
惡性經營,Könyörtelen költség,hu
惡意程式矩陣,Vírusmátrix,hu
惡鯊火箭,Halszálka,hu
想定内の意外性,Várható váratlanság,hu
意料之中的意外,Várható váratlanság,hu
愿四费与你同在,A négyek ereje,hu
慎,Shen,hu
成吨数据！,Tonnányi statisztika!,hu
成吨的属性！,Tonnányi statisztika!,hu
我们团结一致,Összetartunk,hu
我弓于你手,Rendelkezz az íjammal,hu
我独自升级,Szólójátékos,hu
战时补给：反曲之弓,Tartalékíjak,hu
战时补给：女神之泪,Záporozó könnyek,hu
战时补给：拳套,Kritikus siker,hu
战时补给：无用大棒,Folyamatos idézés,hu
战时补给：暴风大剑,Vágj utat,hu
战神的荣耀,Hadúri dicsőség,hu
戦略的敗北,Betervezett veszteség,hu
戰國軍閥之榮耀,Hadúri dicsőség,hu
戰錘意志,A buzogány akarata,hu
手套,Egyujjas kesztyű,hu
手气不错,Kedvez a szerencse,hu
打手连枷,Lecsapó buzogány,hu
打手連枷,Lecsapó buzogány,hu
打捞桶,Újrahasznosító láda,hu
打造夥伴,Építhető kísérő,hu
扩展包,Kártyacsomag,hu
投資,Elkötelezett,hu
投資完了,Elkötelezett,hu
投资,Elkötelezett,hu
抽好抽滿I,Újrasorsolás napestig,hu
拉亚斯特,Rhaast,hu
拉姆斯,Rammus,hu
拉莫斯,Rammus,hu
拓展包,Kártyacsomag,hu
招兵买马,Újonc,hu
招兵買馬,Újonc,hu
拥抱,Nagy ölelés I.,hu
拳击训练,Bokszlecke,hu
拳击课程,Bokszlecke,hu
拳套,Bokszkesztyű,hu
拳擊訓練,Bokszlecke,hu
拳擊選手,Hivatásos bokszoló,hu
指挥官,Parancsnok,hu
指揮官,Parancsnok,hu
挑个好伙计！,Építhető kísérő,hu
挑战者,Kihívó,hu
挑战者徽章,Kihívó embléma,hu
挑战者模式,Kihívó mód,hu
挑战者纹章,Kihívó embléma,hu
挖角,Lenyúlás,hu
振奋盔甲,Szellemarc,hu
振奮盔甲,Szellemarc,hu
排兵布阵,Alakzatba,hu
探索者护腕,Keresők karvértje,hu
探索者的护臂,Keresők karvértje,hu
探索者護腕,Keresők karvértje,hu
提摩,Teemo,hu
提莫,Teemo,hu
援護の弓,Tartalékíjak,hu
揺るがぬ心,Állhatatos szív,hu
携带型打铁铺,Hordozható kohó,hu
携手合作,Csapatkeresés,hu
摇钱树,Pénzmonszun,hu
摘星之志,Törj a csillagok felé,hu
攀升之階I,Felfelé a ranglétrán I.,hu
攀登天梯,Felfelé a ranglétrán I.,hu
攜帶型打鐵舖,Hordozható kohó,hu
攜手同行,Összetartunk,hu
支配宝匣,Ösztönző medál,hu
支配寶匣,Ösztönző medál,hu
放電,Elektromos töltés,hu
救世主,Megváltó,hu
救済者,Megváltó,hu
救赎之灵,A megváltás szelleme,hu
救赎盔甲,A megváltás szelleme,hu
散件丰收日,Összetevőrablás,hu
斗士,Bajkeverő,hu
斗士纹章,Bajkeverő embléma,hu
斗神,Isteni párbajhős,hu
斗神的恩赐,A gyűjtögető adománya,hu
斜槓英雄,A járatlan út,hu
斯塔缇克电刃,Statikk töltőpengéje,hu
斯特拉克的挑战护手,Sterak kihívása,hu
新人入队,Újonc,hu
新兵,Újonc,hu
新星特攻队,N.O.V.A.,hu
新星特攻队纹章,N.O.V.A. embléma,hu
新纪元,Korszak,hu
旅人,Utazó,hu
旅人纹章,Utazó embléma,hu
无人机上行链路,Drónkapcsolat,hu
无尽之刃,Határtalan penge,hu
无尽守护,Végtelen védelem,hu
无尽绝望,Végtelen kétségbeesés,hu
无差别攻击,Válogatás nélkül,hu
无差别杀手,Válogatás nélkül,hu
无用大棒,Feleslegesen nagy pálca,hu
无终恨意,Végtelen kétségbeesés,hu
日炎斗篷,Naptűz köpeny,hu
日炎棋盘,Naptűz tábla,hu
日炎燎原,Naptűz tábla,hu
日輪的加冕,Az iron solarik medálja,hu
日轮的加冕,Az iron solarik medálja,hu
早期教育,Korai tanulságok,hu
昇華護符,A felemelkedés talizmánja,hu
明智消费,Okos költekezés,hu
明鏡止水,Tiszta elme,hu
易,Master Yi,hu
易大师,Master Yi,hu
易大師,Master Yi,hu
星の観測者,Csillagnéző,hu
星の観測者の紋章,Csillagnéző embléma,hu
星を目指して,Törj a csillagok felé,hu
星光连击,Csillagfényes kombó,hu
星光連鎖,Csillagfényes kombó,hu
星界壁壘,Bástya,hu
星界连招,Csillagfényes kombó,hu
星界重启,Kozmikus újraindítás,hu
星際旅人,Utazó,hu
星際旅人徽章,Utazó embléma,hu
星靈牧者,Pásztor,hu
星靈牧者徽章,Pásztor embléma,hu
昼食代,Ebédpénz,hu
時計仕掛けの加速装置,Mechanikus gyorsító,hu
時間破壞者,Időtörő,hu
時間破壞者徽章,Időtörő embléma,hu
普通の日々,Csapatépítés,hu
普通預金口座,Pénzes persely,hu
智商稅,Kognitív teher,hu
智慧末刃,Utolsó esély,hu
暗影傀儡,Árnybáb,hu
暗影木偶,Árnybáb,hu
暗星,Sötét csillag,hu
暗星纹章,Sötét csillag embléma,hu
暗行者之爪,A portyázó karma,hu
暗黑女士,Sötét hölgy,hu
暮光铁壁,Bástya,hu
暮夜之盾,Az Alkony égisze,hu
暴击式成功,Kritikus siker,hu
暴風之劍,K. N. kard,hu
暴风之剑,K. N. kard,hu
暴风大剑,K. N. kard,hu
曙光核心,Hajnalmag,hu
更致命之刃,Halálosabb pengék,hu
更要命的帽子,Halálosabb süvegek,hu
更要命的战刃,Halálosabb pengék,hu
最佳好友,Legjobb barátok,hu
最后的轻语,Utolsó lehelet,hu
最后耳语,Utolsó lehelet,hu
最后赢家,Biztos győzelem,hu
最大最小化,Min-max,hu
最小巨人,A legapróbb titán,hu
最強の四配者,Négységben az erő,hu
最强构筑,Kimaxolt összeállítás,hu
最後耳語,Utolsó lehelet,hu
最高指挥官,Parancsnok,hu
有効活用,Csak jó valamire I.,hu
有用之材,Csak jó valamire I.,hu
朔极之矛,Shojin lándzsája,hu
木偶化,Közös gyakorlás,hu
木灵族,Énke,hu
木灵族纹章,Énke embléma,hu
未来の鍛冶場,Szunnyadó kohó,hu
未来战士,Időtörő,hu
未来战士纹章,Időtörő embléma,hu
末日使者,Végzethozó,hu
机甲神盾,Mecha,hu
杀出血路,Vágj utat,hu
权杖意志,A buzogány akarata,hu
杖之工匠,Botkovács,hu
杖匠,Botkovács,hu
杖鍛冶,Botkovács,hu
来个好伙计,Jóbarát rendelésre,hu
极光,Aurora,hu
极限拉满,Min-max,hu
构筑一名伙伴：,Építhető kísérő,hu
枯朽の遺物,Sorvadt ereklye,hu
枯死の宝石,Mételyékkő,hu
枯萎圣物,Sorvadt ereklye,hu
枯萎宝石,Mételyékkő,hu
枯萎寶石,Mételyékkő,hu
枯萎珠宝,Mételyékkő,hu
柔依,Zoe,hu
柔軟性,Rugalmas,hu
根絶者,Kiirtó,hu
格斗手套,Bokszkesztyű,hu
格温,Gwen,hu
格雷福斯,Graves,hu
格鬥手套,Bokszkesztyű,hu
棋手之盾,Taktikus pajzsa,hu
棋手厨房,Taktikusok konyhája,hu
棋手廚房,Taktikusok konyhája,hu
棋手披風,Taktikus köpenye,hu
棋手斗篷,Taktikus köpenye,hu
棋手皇冠,A taktikus koronája,hu
棋手盾牌,Taktikus pajzsa,hu
棘刺背心,Bokormellény,hu
棱彩门票,Spektrum jegy,hu
極速快手,Kihívó,hu
極速快手徽章,Kihívó embléma,hu
極速快手模式,Kihívó mód,hu
構成拡大,A járatlan út,hu
模控機械上鏈,Kibernetikus fellövő,hu
模控機械移植,Kibernetikus implantátumok,hu
機械戰甲,Mecha,hu
次级镜像人格面具,Csekélyebb Perszónatükör,hu
次级镜影化身,Csekélyebb Perszónatükör,hu
歐羅拉,Aurora,hu
正义之手,Az igazság ökle,hu
正义手套,Az igazság ökle,hu
正义报复,Megtorlás,hu
正義手套,Az igazság ökle,hu
武斗家,Bajkeverő,hu
武斗家徽章,Bajkeverő embléma,hu
武装战姬,Pisztolyistennő,hu
武鬥家,Bajkeverő,hu
武鬥家徽章,Bajkeverő embléma,hu
歩く鍛冶場,Lángoló kohó,hu
死亡之刃,Halálpenge,hu
死亡之帽,Rabadon halálsüvege,hu
死得有價值I,Csak jó valamire I.,hu
死神之刃,Halálpenge,hu
歼灭者,Kiirtó,hu
殉道美德,Mártírerény,hu
殺出血路,Vágj utat,hu
水乳交融,Összetartunk,hu
水銀兜帽,Higany,hu
水银,Higany,hu
水银兜帽,Higany,hu
永恆契約,Örök paktum,hu
永恒契约,Örök paktum,hu
永续召唤,Folyamatos idézés,hu
汪星机器人,Partiállat,hu
沈黙の帳,A mozdulatlanság leple,hu
沉重王冠,Nehéz a korona,hu
河蟹,Suhanó sutyerák,hu
治疗法球,Gyógyító gömbök I.,hu
治療靈球,Gyógyító gömbök I.,hu
治癒回音,Jótékony visszhang,hu
法官,Döntőbíró,hu
法官纹章,Döntőbíró embléma,hu
法杖工匠,Botkovács,hu
法杖溢流,Pálcaszállítmány,hu
法洛士的執念,Varus megszállottsága,hu
法洛士的增益,Varus áldása,hu
法洛士的执念,Varus megszállottsága,hu
法洛士的祝福,Varus áldása,hu
波比,Poppy,hu
泪流不止,Záporozó könnyek,hu
泪流成河,Könnyek patakja,hu
泰坦九头蛇,Titánhidra,hu
泰坦九頭蛇,Titánhidra,hu
泰坦的决意,A titán elszántsága,hu
泰坦的坚决,A titán elszántsága,hu
泰坦的決意,A titán elszántsága,hu
泰隆,Talon,hu
活体锻炉,Lángoló kohó,hu
活火炉,Lángoló kohó,hu
活火爐,Lángoló kohó,hu
派上用场,Csak jó valamire I.,hu
派克,Pyke,hu
派对大咖,Partiállat,hu
派對咖,Partiállat,hu
流れる涙,Záporozó könnyek,hu
流亡孤军,Száműzöttek I.,hu
流亡孤軍,Száműzöttek I.,hu
浪人,Száműzöttek I.,hu
海克斯科技枪刃,Hextech lőpenge,hu
海克斯科技槍刃,Hextech lőpenge,hu
海妖之怒,A kraken haragja,hu
海牛阿福的锅铲战术,Urf játszmája,hu
海魔人,Primordiai,hu
海魔人纹章,Primordiai embléma,hu
淚光閃閃,Záporozó könnyek,hu
淚如泉湧,Könnyek patakja,hu
混乱回復装置,Újraalkotó,hu
混乱的呼唤,A káosz hívása,hu
混沌への呼び声,A káosz hívása,hu
混沌召唤,A káosz hívása,hu
混沌召喚,A káosz hívása,hu
清晰头脑,Tiszta elme,hu
游侠,Zsivány,hu
游侠纹章,Zsivány embléma,hu
游神的盟友,A gondviselő barátja,hu
源计划上行链路,Kibernetikus fellövő,hu
源计划植入,Kibernetikus implantátumok,hu
滚起优势,Jó sorozat,hu
漫游者,Utazó,hu
漫游者徽章,Utazó embléma,hu
潘多拉的备战区,Pandora kispadja,hu
潘多拉的道具,Pandora tárgyai II.,hu
潘朵拉的備戰區,Pandora kispadja,hu
潘朵拉的备战席,Pandora kispadja,hu
潘朵拉的装备,Pandora tárgyai II.,hu
潘朵拉的道具,Pandora tárgyai II.,hu
潘森,Pantheon,hu
潛在火爐,Szunnyadó kohó,hu
潛行者之爪,A portyázó karma,hu
潜心锻造,Szunnyadó kohó,hu
潜行者之爪,A portyázó karma,hu
激发之匣,Ösztönző medál,hu
火上浇油,Tápláld a tüzet,hu
火热促销,Villámakció,hu
火爆甩卖,Villámakció,hu
灭世者的死亡之帽,Rabadon halálsüvege,hu
灭星尊,Kiirtó,hu
灵气农兵,Aurafarmolás,hu
灵活变通,Rugalmas,hu
灵活摇摆,Rugalmas,hu
灵能特工,Pszionikus,hu
灵能特工纹章,Pszionikus embléma,hu
灵能者,Pszionikus,hu
灵能者徽章,Pszionikus embléma,hu
灵风,Zefír,hu
灵魂唤醒,Lelkek ébredése,hu
灵魂觉醒,Lelkek ébredése,hu
炎を強めて,Tápláld a tüzet,hu
点击即送,Mindent egyre,hu
炽天使之拥,Szeráf pálcája,hu
炽天使之杖,Szeráf pálcája,hu
烁刃,Villanópengék,hu
烈士之德,Mártírerény,hu
烈士美德,Mártírerény,hu
烏爾加特,Urgot,hu
烬,Jhin,hu
無人機上鏈,Drónkapcsolat,hu
無差別屠殺,Válogatás nélkül,hu
無差別殺人者,Válogatás nélkül,hu
無盡之刃,Határtalan penge,hu
無盡絕望,Végtelen kétségbeesés,hu
無限守護,Végtelen védelem,hu
煞蜜拉,Samira,hu
煽风点火,Tápláld a tüzet,hu
熊熊火勢,Tápláld a tüzet,hu
熾天使之杖,Szeráf pálcája,hu
營造氣場,Aurafarmolás,hu
燼,Jhin,hu
燼滅之華,Kiirtó,hu
爆炸式增长,Robbanásszerű fejlődés,hu
爆炸性成長,Robbanásszerű fejlődés,hu
爆発的成長,Robbanásszerű fejlődés,hu
爱心包裹,Ajándékcsomag,hu
爱欧尼亚星火,Ionos szikra,hu
牧羊人,Pásztor,hu
牧羊人纹章,Pásztor embléma,hu
牧魂人,Pásztor,hu
牧魂人徽章,Pásztor embléma,hu
物尽其用,Becsapódás,hu
物資箱,Ajándékcsomag,hu
特性の書,Az adottságok könyve,hu
特性の木,Az adottságfa,hu
特性を選択,Válassz adottságot,hu
特性之树,Az adottságfa,hu
特性典籍,Az adottságok könyve,hu
特性神木,Az adottságfa,hu
犽宿之共享光采,Yasuo Figyelemmegosztása,hu
犽宿的共享光采,Yasuo Figyelemmegosztása,hu
犽宿的剑术,Yasuo kardforgatása,hu
犽宿的增益,Yasuo áldása,hu
犽宿的祝福,Yasuo áldása,hu
犽宿的迅雷之技,Yasuo kardforgatása,hu
犽宿的黃金棋格,Yasuo aranymezője,hu
